Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Lion Tamer","North Forty Routes > North Side > Horseshoe Canyon Ranch > North-Central Arkansas > Arkansas",https://www.mountainproject.com/route/105976426/lion-tamer,2.7,-1,Sport,5.9-,1,65,36.00881,-93.29549
"Sin Nombre","North Forty Routes > North Side > Horseshoe Canyon Ranch > North-Central Arkansas > Arkansas",https://www.mountainproject.com/route/110244473/sin-nombre,2.2,-1,Sport,5.9-,1,55,36.00881,-93.29549
"The Couch Potato","Arachnophobia, Dark Side, & International Walls > 3. West Main Bluff > Sam's Throne > Sam's Throne & Surroundings > North-Central Arkansas > Arkansas",https://www.mountainproject.com/route/105903612/the-couch-potato,2.9,-1,Trad,5.9-,1,95,35.87522,-93.04864
"The Catholic Boat","Crackhouse Alley > West Side > Horseshoe Canyon Ranch > North-Central Arkansas > Arkansas",https://www.mountainproject.com/route/109526182/the-catholic-boat,2.6,-1,Trad,5.9-,1,70,35.99981,-93.29369
"Down Wind","4. South Ridge > Fitzgerald South Area > Fitzgerald Mountain > Northwest Arkansas (NWA) Region > Arkansas",https://www.mountainproject.com/route/120370685/down-wind,2.5,-1,Sport,5.9-,1,35,36.20157,-94.10409
"Agent Orange","Shinall (Chenal) Mountain > River Valley and Ouachitas Region > Arkansas",https://www.mountainproject.com/route/106552574/agent-orange,3.0,-1,Sport,5.9-,1,45,34.7928,-92.4835
"Bucked off","Wrangler wall > East Side > Horseshoe Canyon Ranch > North-Central Arkansas > Arkansas",https://www.mountainproject.com/route/121459959/bucked-off,2.6,-1,Sport,5.9-,1,40,36.00586,-93.28586
Copperhead,"Nowlin Creek > Rattlesnake Ridge Natural Area > River Valley and Ouachitas Region > Arkansas",https://www.mountainproject.com/route/123426813/copperhead,3.2,-1,Sport,5.9-,1,50,34.83896,-92.52522
"Pillar de Chili","Land of the Lost > East Side > Horseshoe Canyon Ranch > North-Central Arkansas > Arkansas",https://www.mountainproject.com/route/114269889/pillar-de-chili,2.8,-1,Sport,5.9-,1,35,36.0118,-93.2922
Tufantastic,"The Land Beyond Routes > North Side > Horseshoe Canyon Ranch > North-Central Arkansas > Arkansas",https://www.mountainproject.com/route/108369557/tufantastic,1.9,-1,Sport,5.9-,1,35,36.00982,-93.29337
Adrift,"The Wall of Moderates > Stack Rock > Richland Creek Area > North-Central Arkansas > Arkansas",https://www.mountainproject.com/route/109555305/adrift,2.6,-1,Trad,5.9-,1,40,35.8829,-92.9113
Manked,"The Far East > East Side > Horseshoe Canyon Ranch > North-Central Arkansas > Arkansas",https://www.mountainproject.com/route/112222016/manked,2.7,-1,Trad,5.9-,1,60,36.00394,-93.28377
"Some Moore Better","North Forty Routes > North Side > Horseshoe Canyon Ranch > North-Central Arkansas > Arkansas",https://www.mountainproject.com/route/109567156/some-moore-better,2.2,-1,Sport,5.9-,1,40,36.00881,-93.29549
"Circus Freaks","North Forty Routes > North Side > Horseshoe Canyon Ranch > North-Central Arkansas > Arkansas",https://www.mountainproject.com/route/110392869/circus-freaks,2.1,-1,Trad,5.9-,1,45,36.00881,-93.29549
"Michael Thirteen","Warthog Wall > East Side > Horseshoe Canyon Ranch > North-Central Arkansas > Arkansas",https://www.mountainproject.com/route/120052993/michael-thirteen,2.2,-1,Sport,5.9-,1,55,36.00554,-93.28526
"Distributive Justice","Trust the Feet Slab > Fitzgerald North > Fitzgerald Mountain > Northwest Arkansas (NWA) Region > Arkansas",https://www.mountainproject.com/route/122086924/distributive-justice,2.5,-1,Sport,5.9-,1,25,36.21145,-94.10816
"Smokin' in the Bathroom","1. Schoolhouse > Fitzgerald South Area > Fitzgerald Mountain > Northwest Arkansas (NWA) Region > Arkansas",https://www.mountainproject.com/route/124970336/smokin-in-the-bathroom,2.7,-1,Sport,5.9-,1,25,36.20325,-94.10297
