Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Tunnel Vision","Tunnel Vision Wall > Fairangel Gap and Valley > Archangel Valley Sport and Traditional Climbing > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/108787485/tunnel-vision,3.9,-1,Trad,5.11d,1,30,61.8198,-149.25781
"The Brown Spot","Green Gully > Archangel Valley Sport and Traditional Climbing > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/108036764/the-brown-spot,4.0,-1,Trad,"5.11d R",1,120,61.81376,-149.24389
Isolationist,"Pandemic Area > Tanana River Bluffs > Fairbanks and Vicinity > Alaska",https://www.mountainproject.com/route/120913517/isolationist,4.0,-1,Trad,5.11d,1,65,64.27407,-146.68157
"Shell Shock","Ravendale (aka Lost Crack) > West Grapefruit Rocks > Grapefruit Rocks > Fairbanks and Vicinity > Alaska",https://www.mountainproject.com/route/108586867/shell-shock,4.0,-1,Sport,5.11d,1,50,65.28423,-148.20122
Dynosaur,"Panorama Point > Valdez Area Rock > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/111774081/dynosaur,3.5,-1,"Sport, Alpine",5.11d,1,55,61.14021,-146.22031
"Higher Calling","Left Side Walls > Weiner Lake Routes > Wookie Wall/Weiner Lake > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/109330369/higher-calling,3.3,-1,Sport,5.11d,1,150,61.8172,-148.17242
"North Slope","Republic of Boulder > Valdez Area Rock > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/108607151/north-slope,3.5,-1,"Sport, Alpine",5.11d,1,40,61.17251,-145.7244
"2001 Space Odyssey","Left Side Walls > Weiner Lake Routes > Wookie Wall/Weiner Lake > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/109329951/2001-space-odyssey,3.2,-1,Trad,5.11d,1,105,61.8172,-148.17242
"Catch of Fire","Right Side Walls > Weiner Lake Routes > Wookie Wall/Weiner Lake > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/108976555/catch-of-fire,3.0,-1,Sport,5.11d,3,250,61.81071,-148.15916
"The Nose Knows","Panorama Point > Valdez Area Rock > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/111778903/the-nose-knows,3.0,-1,"Sport, Alpine",5.11d,1,60,61.14021,-146.22031
"My Pick Struck Cold!","The Tunnel Wall > Valdez Area Rock > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/108604677/my-pick-struck-cold,3.0,-1,"Sport, Alpine",5.11d,1,80,61.08487,-145.89324
Diesel,"Incinerator Crag > Skagway > Southeastern Alaska/Coastal Range > Alaska",https://www.mountainproject.com/route/118227819/diesel,3.0,-1,Sport,5.11d,1,,59.53667,-135.32837
"On The Rocks","Glacier View > Valdez Area Rock > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/119285086/on-the-rocks,3.0,-1,"Sport, Alpine",5.11d,1,70,61.17081,-145.72983
"Stem Cell","Left Side Walls > Weiner Lake Routes > Wookie Wall/Weiner Lake > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/111873239/stem-cell,3.0,-1,Sport,5.11d,1,80,61.8172,-148.17242
"Redheaded Stepchild","Panorama Point > Valdez Area Rock > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/111774178/redheaded-stepchild,3.0,-1,"Trad, Alpine",5.11d,1,55,61.14021,-146.22031
"Hold the Yolk","Ravendale (aka Lost Crack) > West Grapefruit Rocks > Grapefruit Rocks > Fairbanks and Vicinity > Alaska",https://www.mountainproject.com/route/108586964/hold-the-yolk,3.0,-1,TR,5.11d,1,25,65.28423,-148.20122
"Quantam Wave","Left Side Walls > Weiner Lake Routes > Wookie Wall/Weiner Lake > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/109352898/quantam-wave,2.7,-1,Sport,5.11d,1,70,61.8172,-148.17242
Dihedral,"Lower Walls > Purinton Creek > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/109214622/dihedral,2.0,-1,Sport,5.11d,1,,61.81247,-148.14193
"Grey Skull","Ravendale (aka Lost Crack) > West Grapefruit Rocks > Grapefruit Rocks > Fairbanks and Vicinity > Alaska",https://www.mountainproject.com/route/108586889/grey-skull,2.7,-1,Sport,5.11d,1,35,65.28423,-148.20122
"He Broke It","First Crag > West Grapefruit Rocks > Grapefruit Rocks > Fairbanks and Vicinity > Alaska",https://www.mountainproject.com/route/108586998/he-broke-it,2.0,-1,Sport,5.11d,1,45,65.28717,-148.19013
"Turecki Two Step","Cantwell Crag > Cantwell > Fairbanks and Vicinity > Alaska",https://www.mountainproject.com/route/124325642/turecki-two-step,2.0,-1,Sport,5.11d,1,40,63.3789,-148.87136
