Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Jet A","Jet A Sector > The Discovery Wall > The Fins > Central Idaho > Idaho",https://www.mountainproject.com/route/108134227/jet-a,3.5,-1,Sport,5.12a/b,1,55,43.72721,-113.08171
Solstice,"Solstice > The Fins > Central Idaho > Idaho",https://www.mountainproject.com/route/109427620/solstice,3.8,-1,Sport,5.12a/b,1,80,43.73145,-113.08445
"Fat Lip","Buzzard Perch > City of Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/105742082/fat-lip,3.8,-1,Sport,5.12a/b,1,80,42.08525,-113.72139
"Dark Justice","Northeast Wall > Heise Rock > East Idaho > Idaho",https://www.mountainproject.com/route/106217725/dark-justice,3.9,-1,Sport,5.12a/b,1,,43.6361,-111.6744
"Time Will Tell","The Head Wall > The Fins > Central Idaho > Idaho",https://www.mountainproject.com/route/109167898/time-will-tell,2.9,-1,Sport,5.12a/b,1,65,43.73023,-113.08384
"Fire Away","Eagle Wall - Left & Center > Eagle Wall > Massacre Rocks > East Idaho > Idaho",https://www.mountainproject.com/route/111419427/fire-away,4.0,-1,Sport,5.12a/b,1,70,42.68172,-113.00445
"CLOSED TO CLIMBING Dorque Converter","CLOSED TO CLIMBING 7 Bop and Beta Wall > CLOSED TO CLIMBING Main Wall > Massacre Rocks > East Idaho > Idaho",https://www.mountainproject.com/route/118646802/closed-to-climbing-dorque-converter,4.0,-1,Sport,5.12a/b,1,110,42.67508,-112.99826
"The Gong Show","Game Show Wall > Massacre Rocks > East Idaho > Idaho",https://www.mountainproject.com/route/118663206/the-gong-show,4.0,-1,Sport,5.12a/b,1,,42.67634,-113.01014
"CLOSED TO CLIMBING Totally French","CLOSED TO CLIMBING French Wall > CLOSED TO CLIMBING Le Petite Covette > Massacre Rocks > East Idaho > Idaho",https://www.mountainproject.com/route/111421586/closed-to-climbing-totally-french,4.0,-1,Sport,5.12a/b,1,70,42.67786,-113.0014
"No Shame","Cryin Shame Boulder > Castle Rocks > Castle Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/110795126/no-shame,3.8,-1,TR,5.12a/b,1,25,42.12318,-113.67088
"Sexual Dysfunction","Decadent Wall > Breadloaves > City of Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/108304857/sexual-dysfunction,3.2,-1,Sport,5.12a/b,1,80,42.08612,-113.72944
Temptation,"In the trees > South Park > East Idaho > Idaho",https://www.mountainproject.com/route/108132901/temptation,2.9,-1,Sport,5.12a/b,1,50,43.59625,-111.63271
"Angel of Death","RPM Wall > East Idaho > Idaho",https://www.mountainproject.com/route/105979806/angel-of-death,2.8,-1,Sport,5.12a/b,1,70,43.276,-111.9447
"Nuclear Sunset","Propeller Area > Table Rock > West Idaho > Idaho",https://www.mountainproject.com/route/113436439/nuclear-sunset,3.0,-1,"Trad, TR",5.12a/b,1,50,43.593,-116.1458
"CLOSED TO CLIMBING Get Primate or Fly Mate","CLOSED TO CLIMBING 4 All Star Wall > CLOSED TO CLIMBING Main Wall > Massacre Rocks > East Idaho > Idaho",https://www.mountainproject.com/route/118639834/closed-to-climbing-get-primate-or-fly-mate,3.0,-1,Sport,5.12a/b,1,70,42.67508,-112.99826
"Tricks Ain't For Kids","Red Light District > Massacre Rocks > East Idaho > Idaho",https://www.mountainproject.com/route/111428566/tricks-aint-for-kids,3.0,-1,Sport,5.12a/b,1,40,42.68103,-113.0098
"Hollow Weenie","Red Light District > Massacre Rocks > East Idaho > Idaho",https://www.mountainproject.com/route/111428488/hollow-weenie,3.0,-1,Sport,5.12a/b,1,50,42.68103,-113.0098
"CLOSED TO CLIMBING Wild Thang","CLOSED TO CLIMBING Cling/Clang Wall > CLOSED TO CLIMBING Owl Cove Area > Massacre Rocks > East Idaho > Idaho",https://www.mountainproject.com/route/111430557/closed-to-climbing-wild-thang,3.0,-1,Sport,5.12a/b,1,50,42.673,-113.00156
"Petty Theft","Short Cliffs > Black Cliffs > West Idaho > Idaho",https://www.mountainproject.com/route/107529398/petty-theft,2.6,-1,Sport,5.12a/b,1,50,43.53993,-116.09204
"Mr. Grey","Left of the Alcove > Dierkes Lake > Twin Falls and the Snake River Canyon > South Idaho > Idaho",https://www.mountainproject.com/route/105848810/mr-grey,2.6,-1,Sport,5.12a/b,1,40,42.59693,-114.39102
Slacker,"The Alcove > Dierkes Lake > Twin Falls and the Snake River Canyon > South Idaho > Idaho",https://www.mountainproject.com/route/105850063/slacker,2.4,-1,Sport,5.12a/b,1,90,42.59742,-114.39049
Decon,"Martini Sector > The Discovery Wall > The Fins > Central Idaho > Idaho",https://www.mountainproject.com/route/115312789/decon,2.5,-1,Sport,5.12a/b,1,50,43.72721,-113.08171
"Curse of Mumm-Ra","Jet A Sector > The Discovery Wall > The Fins > Central Idaho > Idaho",https://www.mountainproject.com/route/110930458/curse-of-mumm-ra,2.0,-1,Sport,5.12a/b,1,60,43.72721,-113.08171
54A,"Middle Wall > Sunny Side > Ross Park > East Idaho > Idaho",https://www.mountainproject.com/route/108191107/54a,2.0,-1,"Sport, TR",5.12a/b,1,,42.83756,-112.41734
